user_id,segmento_id,segmento_nombre,tono,canal,horario,estilo_comunicacion,prop_tarjeta_credito_hey,prop_inversion_hey,prop_seguro_vida,prop_seguro_compras,prop_credito_personal,prop_credito_nomina,prop_credito_auto,prop_tarjeta_credito_garantizada,prop_cuenta_negocios,producto_top_1,producto_top_2,producto_top_3,flag_riesgo_churn,flag_uso_atipico,flag_credito_estresado,noise_score_usuario,ingreso_mensual_mxn,score_buro,antiguedad_dias,ocupacion,nivel_educativo,satisfaccion_1_10,dias_desde_ultimo_login,es_hey_pro,nomina_domiciliada,conv_n_total,conv_frustracion,conv_urgencia,intent_credito,intent_inversion
USR-10315,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,13000,740,394,1,3,8.0,1,True,True,1,0,0,0,0
USR-10316,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1421,0.0782,0.0,0.0,0.0029,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,38500,839,1467,4,0,10.0,4,True,False,2,0,0,0,0
USR-10317,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0004,0.0,0.0,0.0,0.0,0.4601,0.0,0.0,Crédito Auto,,,0,0,0,0.0,42000,750,305,4,0,10.0,3,False,False,1,0,0,0,0
USR-10318,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0022,0.0008,0.0,0.0013,0.0,0.0,,,,0,0,0,0.0,31500,751,440,1,3,10.0,6,True,True,2,0,0,0,0
USR-10319,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0005,0.0,0.0216,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,8000,656,216,2,0,9.0,1,False,False,1,0,0,2,0
USR-10320,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.2333,0.0207,0.0,0.0,0.0017,0.0,0.0001,Seguro de Vida,,,0,0,0,0.0,55000,711,271,1,2,9.0,4,True,False,1,0,0,0,0
USR-10321,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.2888,0.1473,0.0,0.0,0.0008,0.0,0.0,0.0028,0.0,Tarjeta de Crédito Hey,Inversión Hey,,0,0,0,0.0,20500,586,613,1,1,7.0,0,False,True,2,0,0,1,0
USR-10322,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.234,0.0,0.0,0.0,0.001,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,29000,846,536,1,0,10.0,14,True,False,1,0,0,0,0
USR-10323,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.8069,0.0,0.0002,0.0,0.0017,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,38500,756,812,1,3,8.0,1,True,False,2,0,0,0,0
USR-10324,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0,0.0,0.0,0.0251,0.0,0.0,0.0269,0.0001,,,,0,0,1,0.0,10000,511,279,2,1,7.0,9,False,False,2,0,0,0,0
USR-10325,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0755,0.0228,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,0.3333,24000,736,249,1,1,7.0,2,False,False,1,0,0,0,0
USR-10326,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.6483,0.0625,0.0,0.0,0.0002,0.0802,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,33500,744,662,1,3,8.0,15,True,True,1,0,0,0,0
USR-10327,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.1037,0.0,0.0,0.0,0.0408,0.0,0.0023,0.0061,0.0,Tarjeta de Crédito Hey,,,0,0,1,0.0,22500,472,986,4,2,4.0,14,True,False,1,0,0,0,0
USR-10328,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.7385,0.0,0.0,0.0002,0.0,0.0007,0.0,0.0,Inversión Hey,,,0,0,0,0.0,28000,612,932,1,2,9.0,10,False,True,3,0,0,1,0
USR-10329,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.2857,33500,450,1501,1,0,4.0,91,False,False,4,0,0,0,2
USR-10330,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0525,0.0,0.0,0.0,0.0,0.0,0.0013,,,,0,0,0,0.0,75000,646,1507,1,2,8.0,8,False,True,1,0,0,0,0
USR-10331,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0968,0.0004,0.0,0.0,0.3287,0.0,0.0,0.0,0.0001,Crédito Personal,,,0,0,1,0.25,15500,488,1607,4,2,4.0,3,False,False,1,0,0,0,0
USR-10332,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0374,0.0297,0.0188,0.0123,0.3611,0.0,0.0,0.0,0.0,Crédito Personal,,,0,0,0,0.25,35000,793,588,2,2,7.0,3,True,False,1,0,0,0,0
USR-10333,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,19500,582,1409,4,2,7.0,5,False,False,2,0,0,0,0
USR-10334,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.403,0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.0039,Tarjeta de Crédito Hey,Seguro de Compras,,0,0,0,0.3333,64000,842,1108,4,1,10.0,4,True,False,1,0,0,0,0
USR-10335,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.2646,0.0,0.0,0.0,0.7912,0.0,0.0028,0.0,Crédito Nómina,Inversión Hey,,0,0,0,0.0,12500,555,1043,1,2,10.0,18,False,True,3,0,0,2,0
USR-10336,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.165,0.0,0.0211,0.0,0.0002,0.0,0.0,0.0,0.0,Tarjeta de Crédito Hey,,,0,0,0,0.0,32000,633,547,1,0,8.0,13,False,False,2,0,0,0,0
USR-10337,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.9654,0.1378,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,Tarjeta de Crédito Hey,Inversión Hey,,0,0,0,0.6667,9500,530,777,1,0,9.0,17,True,True,1,0,0,0,1
USR-10338,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0033,0.0415,0.0,0.0008,0.0,0.0,0.0028,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,23500,487,453,1,2,7.0,16,False,True,1,0,0,0,0
USR-10339,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0,0.0202,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,22500,614,1066,1,2,8.0,0,True,False,2,0,0,1,0
USR-10340,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.7019,0.0,0.0,0.0,0.0007,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,48500,813,1061,1,2,9.0,4,True,False,1,0,0,0,0
USR-10341,3,Familia Establecida,semi-formal,voz,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.1168,0.0,0.0,0.0,0.4947,0.0,0.0561,0.0,0.0,Crédito Personal,Tarjeta de Crédito Hey,,0,0,0,0.0,10000,428,1712,1,2,4.0,9,False,False,2,0,0,0,0
USR-10342,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1585,0.0,0.0002,0.0,0.001,0.0,0.0,Seguro de Vida,,,0,0,0,0.3333,38000,755,1400,4,1,7.0,5,True,False,1,0,0,1,0
USR-10343,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.2664,0.0,0.3309,0.0,0.0008,0.0,0.0,0.0028,0.0,Seguro de Vida,Tarjeta de Crédito Hey,,0,0,0,0.0,20500,720,653,1,0,9.0,17,False,True,1,0,0,0,0
USR-10344,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1093,0.0,0.0421,0.0015,0.0008,0.8293,0.0,0.0,0.0001,Crédito Nómina,Tarjeta de Crédito Hey,,0,0,0,0.0,12500,687,276,1,3,7.0,1,True,True,1,0,0,1,0
USR-10345,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0002,0.0,0.9574,0.0,0.0041,Crédito Auto,,,0,0,0,0.0,67000,704,1384,1,0,8.0,7,True,False,3,0,0,0,0
USR-10346,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.4526,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,Tarjeta de Crédito Hey,,,0,0,0,0.0,56000,711,1210,1,1,8.0,8,False,False,2,1,0,1,0
USR-10347,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.6502,0.0,0.0,0.0,0.0,Crédito Personal,,,0,0,0,0.0,75000,742,356,4,1,9.0,4,False,False,1,0,0,0,0
USR-10348,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.2615,0.1113,0.0,0.0002,0.0,0.0,0.0,0.0,Inversión Hey,Seguro de Vida,,0,0,0,0.0,20000,737,877,1,0,9.0,13,False,True,1,0,0,0,0
USR-10349,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.102,0.1287,0.0002,0.0,0.0649,0.0,0.0045,Seguro de Compras,Seguro de Vida,,0,0,0,0.0,59000,714,974,4,2,10.0,3,True,False,1,0,0,0,0
USR-10350,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0,0.0242,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,11500,689,83,2,0,9.0,0,True,False,1,0,0,0,0
USR-10351,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0182,,,,1,0,0,0.3333,32000,614,400,5,1,4.0,83,False,False,1,0,0,0,0
USR-10352,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0004,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,,,,0,0,0,0.25,22500,740,682,1,2,9.0,1,True,False,4,0,0,0,0
USR-10353,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0036,0.0182,,,,1,0,0,0.0,12500,558,1743,5,2,5.0,48,False,False,2,0,0,0,0
USR-10354,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0734,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.3333,13000,658,1668,1,2,7.0,2,True,False,1,0,0,0,0
USR-10355,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.8981,0.3067,0.0,0.0,0.0,0.0,0.0,0.0,Inversión Hey,Seguro de Vida,,0,0,0,0.0,15500,680,1204,1,0,7.0,3,False,False,2,0,0,1,0
USR-10356,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0391,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,10500,465,878,3,0,10.0,1,True,False,1,0,0,0,0
USR-10357,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0167,0.0008,0.0,0.0,0.0,0.0001,,,,0,0,0,0.6,29000,553,678,1,3,7.0,3,False,False,1,0,0,1,0
USR-10358,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0045,,,,0,0,0,0.0,18500,480,1062,4,0,7.0,83,False,False,2,0,0,0,0
USR-10359,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,1,0,0,0.0,25500,637,602,1,0,4.0,142,False,False,2,0,0,0,0
USR-10360,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.7026,0.0,0.0002,0.0,0.0023,0.0,0.0,Seguro de Vida,,,0,0,0,0.3333,15000,782,1353,4,0,7.0,1,True,False,1,0,0,0,0
USR-10361,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.4997,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,Inversión Hey,,,0,0,0,0.0,21500,661,255,1,0,9.0,5,True,True,2,0,0,0,0
USR-10362,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0042,0.0073,0.0,0.1135,0.0,0.1475,0.0,0.0,Crédito Auto,Crédito Personal,,0,0,0,0.0,46000,632,609,2,0,9.0,10,False,False,1,0,0,1,0
USR-10363,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0093,0.0018,0.0,0.0,0.0,0.0,0.3655,0.0,Tarjeta Garantizada,,,0,0,1,0.25,11500,394,587,1,0,5.0,10,False,False,1,0,0,0,0
USR-10364,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.7589,0.0029,0.0008,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,39000,655,1039,1,0,10.0,2,True,True,1,0,0,0,0
USR-10365,4,Ahorrador Cauteloso,simple,voz,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0012,0.013,0.0,0.0002,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,11000,760,1525,1,0,10.0,2,True,False,2,0,0,0,1
USR-10366,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.1237,0.0082,0.0142,0.0,0.0008,0.0,0.0,0.0,0.0001,Tarjeta de Crédito Hey,,,0,0,0,0.0,38500,719,342,1,2,9.0,4,False,True,1,0,0,0,0
USR-10367,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.5,22500,365,595,1,1,4.0,23,False,False,1,0,0,0,0
USR-10368,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.2,15500,389,388,4,0,6.0,17,False,False,3,0,0,2,0
USR-10369,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0042,0.0018,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,8500,478,881,1,2,7.0,8,False,True,6,0,0,0,0
USR-10370,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.226,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,Inversión Hey,,,0,0,0,0.0,16000,646,227,1,0,6.0,8,False,True,2,0,0,1,0
USR-10371,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,,,,0,0,0,0.0,19500,486,1812,1,0,8.0,8,True,True,1,0,0,1,0
USR-10372,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0033,0.0,0.0,0.6643,0.0,0.0,0.0,0.0,Crédito Personal,,,0,0,0,0.0,93000,531,472,2,0,8.0,7,False,False,2,0,0,1,1
USR-10373,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0529,0.0269,0.0688,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,10000,754,1174,1,2,7.0,5,False,True,1,0,0,0,0
USR-10374,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.0242,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.3333,9000,538,802,1,0,9.0,3,False,False,2,0,0,0,0
USR-10375,2,Premium Digital,sofisticado,voz,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0,0.0,0.0489,0.0,0.0,,,,0,0,0,0.0,20000,737,1069,4,1,9.0,13,False,False,1,0,0,0,0
USR-10376,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.8852,Cuenta Negocios,,,0,0,0,0.0,26000,596,1452,4,1,9.0,7,False,False,1,0,0,0,0
USR-10377,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.4014,0.0246,0.0,0.0,0.0,0.001,0.0,0.0013,Inversión Hey,,,0,0,0,0.0,68000,777,1379,2,1,9.0,19,True,False,1,0,0,0,0
USR-10378,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.8815,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,Inversión Hey,,,0,1,0,0.0,50000,838,260,4,0,7.0,8,True,False,1,0,0,0,0
USR-10379,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.2783,0.0,0.0,0.0023,0.0,0.0,Seguro de Compras,,,0,0,0,0.6,19000,683,1042,1,0,10.0,2,True,True,1,0,0,0,0
USR-10380,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.2769,0.0004,0.0,0.0,0.0,0.0,0.0,0.4373,0.0001,Tarjeta Garantizada,Tarjeta de Crédito Hey,,0,0,1,0.0,23500,543,1089,4,0,6.0,10,False,False,1,0,0,0,0
USR-10381,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0362,0.0073,0.0,0.0206,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,80000,695,654,4,0,8.0,14,False,False,1,0,0,1,0
USR-10382,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0,0.0,0.0,0.0216,0.0144,0.0,0.0,0.009,0.0001,,,,0,0,0,0.0,13500,448,69,3,3,9.0,1,True,False,1,0,0,0,0
USR-10383,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0,0.0,0.0211,0.0,0.0,0.0,0.0,0.0001,,,,0,1,0,0.0,23000,648,83,1,2,9.0,1,False,False,1,0,0,0,0
USR-10384,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0045,,,,0,0,0,0.5833,21500,643,823,1,2,6.0,78,False,True,1,0,0,2,0
USR-10385,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.2741,0.0,0.1877,0.0,0.0002,0.0,0.0,0.0,0.0,Tarjeta de Crédito Hey,Seguro de Vida,,0,0,0,1.0,16000,745,74,1,0,10.0,10,False,True,2,0,0,0,0
USR-10386,4,Ahorrador Cauteloso,simple,voz,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0058,0.0055,0.0,0.0,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,30500,763,1036,1,0,10.0,0,True,True,1,0,0,0,0
USR-10387,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0122,0.0036,0.0,0.0008,0.0,0.0023,0.0,0.0001,,,,0,0,0,0.1667,20000,591,1265,1,1,8.0,0,False,True,1,0,0,0,0
USR-10388,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.2615,0.0,0.0,0.0,0.785,0.0,0.0,0.0,Crédito Nómina,Inversión Hey,,0,0,0,0.0,35000,769,1704,1,0,9.0,13,True,True,2,0,0,0,0
USR-10389,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0036,0.0123,,,,1,0,0,0.0,13500,396,1660,2,2,5.0,74,False,False,1,1,0,0,0
USR-10390,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0062,0.0,0.0302,0.0,0.0251,0.0,0.0794,0.0,0.0,,,,0,0,0,0.0,87000,559,567,2,0,10.0,6,False,False,1,0,0,0,0
USR-10391,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,Seguro de Vida,,,0,0,0,0.0,37000,589,1055,1,1,9.0,19,True,False,2,0,0,0,0
USR-10392,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0508,0.0,0.0,0.0,0.0,0.0,0.0,0.5144,0.0001,Tarjeta Garantizada,,,0,0,0,0.1667,21000,385,229,2,1,7.0,8,False,False,3,1,0,0,0
USR-10393,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0062,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,,,,0,0,0,0.0,19000,746,734,1,2,8.0,3,True,False,4,0,0,0,0
USR-10394,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1904,0.1245,0.0,0.0,0.0,0.0,0.0001,Seguro de Vida,Seguro de Compras,,0,0,0,0.0,56000,826,295,1,1,10.0,4,True,True,2,0,0,0,0
USR-10395,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0,0.0,0.025,0.0002,0.0,0.0,0.0,0.0001,,,,0,0,0,0.0,28000,701,1255,4,2,9.0,0,True,False,1,0,0,1,0
USR-10396,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.0042,0.0018,0.0,0.0002,0.0,0.0,0.0,0.0,,,,0,0,0,0.0,8500,534,511,1,0,10.0,2,True,False,1,0,0,0,0
USR-10397,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0729,0.0332,0.0,0.0291,0.0,0.0113,0.0,0.0,,,,0,0,0,0.0,88000,524,661,2,1,6.0,14,True,False,1,0,0,1,0
USR-10398,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.4025,0.0036,0.0067,0.0,0.0,0.0,0.0,0.0001,Inversión Hey,,,0,0,0,0.0,21500,785,214,4,0,10.0,4,True,False,1,0,0,0,0
USR-10399,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0208,0.0,0.0,0.0,0.0,,,,0,0,0,0.1538,65000,624,1117,2,0,10.0,5,False,False,9,1,0,2,0
USR-10400,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.0,0.0042,0.0222,0.0079,0.0,0.0,0.0,0.5115,0.0,Tarjeta Garantizada,,,0,1,0,0.3333,19000,498,1644,4,0,4.0,5,False,False,1,0,0,0,0
USR-10401,1,Digital Básico,informal,texto,20:00-01:00,"directo, corto, con emojis ocasionales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0001,,,,1,0,0,0.0,14000,383,620,1,1,5.0,64,False,False,1,1,0,0,0
USR-10402,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0179,0.0004,0.0,0.0,0.1777,0.0,0.0144,0.0,0.0,Crédito Personal,,,0,0,0,0.2857,30000,588,1232,4,2,6.0,5,True,False,1,0,0,1,0
USR-10403,0,PYME Emprendedor,formal,texto,09:00-11:00 y 15:00-17:00,"propositivo, basado en datos, sin emojis",0.1237,0.0012,0.0,0.0,0.0,0.071,0.0,0.2317,0.0001,Tarjeta Garantizada,Tarjeta de Crédito Hey,,0,1,1,0.0,17000,522,213,1,2,4.0,4,False,True,1,0,0,0,0
USR-10404,4,Ahorrador Cauteloso,simple,texto,10:00-14:00,"educativo, sin tecnicismos, sin presión",0.0,0.5732,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,Inversión Hey,,,0,0,0,0.0,37500,760,1005,1,3,6.0,7,True,True,1,0,0,0,0
USR-10405,3,Familia Establecida,semi-formal,texto,08:00-10:00 y 18:00-20:00,"empático, con beneficio concreto",0.0603,0.0,0.0,0.0,0.2316,0.0,0.0,0.0,0.0001,Crédito Personal,,,0,0,1,0.0,8500,309,600,1,0,5.0,1,False,False,1,0,0,3,0
USR-10406,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.2503,0.0,0.3055,0.0,0.0002,0.0,0.0,0.0,0.0013,Seguro de Vida,Tarjeta de Crédito Hey,,0,0,0,0.1429,79000,701,1582,4,0,10.0,9,True,False,8,3,0,7,0
USR-10407,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0004,0.0,0.0,0.8179,0.0,0.0,0.0,0.0,Crédito Personal,,,0,0,0,0.3333,44000,770,635,2,1,7.0,11,True,False,2,0,0,0,0
USR-10408,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.4751,0.0,0.0,0.0065,0.0,0.0,Seguro de Compras,,,0,0,0,0.2,30000,791,956,1,2,8.0,3,True,False,2,0,0,0,0
USR-10409,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,,,,0,0,0,0.4444,34000,581,100,1,0,8.0,11,True,True,3,0,0,0,0
USR-10410,2,Premium Digital,sofisticado,texto,07:00-09:00,"proactivo, anticipar necesidades",0.0,0.0,0.1061,0.0,0.0,0.0,0.0023,0.0,0.0001,Seguro de Vida,,,0,0,0,0.0,30000,795,218,4,0,7.0,14,True,False,2,0,0,0,0
